ID,MAP,Struct,is_display,
11238,242,45000,1,305
11239,242,40006,1,302
11240,242,43001,0,306
11241,242,43401,0,307
11242,242,46880,1,757
11243,242,46630,1,756
11244,242,49430,1,190
11245,242,46540,1,755
11246,242,46520,1,754
11247,242,46740,1,763
11248,242,46640,1,759
11249,242,46650,1,760
11250,242,45510,1,762
11251,242,46550,1,753
11252,242,46620,1,758
11253,242,46710,1,750
11254,242,46770,1,761
11255,242,46504,1,604
11256,242,46703,1,605
11257,242,46606,1,601
11258,242,46502,1,602
11259,242,46602,1,606
11260,242,46704,1,607
11261,242,46605,1,603
11262,242,30300,1,103
11263,242,30300,1,104
11264,242,38100,1,107
11265,242,34003,1,109
11266,242,37900,1,312
11267,242,45000,1,314
11268,242,40009,1,300
11269,243,30301,1,121
11270,243,30300,1,112
11271,243,38101,1,110
11272,243,38100,1,313
11273,243,32101,1,117
11274,243,32000,1,104
11275,243,32001,1,114
11276,243,34101,1,109
11277,243,34300,1,107
11278,243,34103,1,113
11279,243,34300,1,103
11280,243,43020,0,350
11281,243,41000,1,314
11282,243,41000,1,306
11283,243,41000,1,305
11284,243,45000,1,310
11285,243,40004,1,116
11286,243,43401,0,302
11287,243,43501,0,308
11288,243,46880,1,757
11289,243,46540,1,756
11290,243,49430,1,190
11291,243,46520,1,750
11292,243,46560,1,759
11293,243,46630,1,754
11294,243,46580,1,763
11295,243,46570,1,760
11296,243,46690,1,755
11297,243,46650,1,753
11298,243,46510,1,758
11299,243,46550,1,762
11300,243,46710,1,761
11301,243,46700,1,603
11302,243,46505,1,607
11303,243,46704,1,601
11304,243,46603,1,605
11305,243,46606,1,606
11306,243,46602,1,604
11307,243,46503,1,602
11308,243,30301,1,307
11309,243,38100,1,100
11310,243,32001,1,120
11311,243,32101,1,106
11312,243,34101,1,111
11313,243,45000,1,108
11314,243,40007,1,301
11315,243,43501,0,312
11316,244,30300,1,126
11317,244,30301,1,113
11318,244,38001,1,101
11319,244,38101,1,109
11320,244,32201,1,117
11321,244,32102,1,120
11322,244,32200,1,313
11323,244,34003,1,111
11324,244,34200,1,100
11325,244,34104,1,103
11326,244,34104,1,107
11327,244,44010,1,358
11328,244,41000,1,306
11329,244,41000,1,312
11330,244,41000,1,108
11331,244,45000,1,301
11332,244,40007,1,305
11333,244,43400,0,302
11334,244,43001,0,310
11335,244,46880,1,757
11336,244,46740,1,756
11337,244,49430,1,190
11338,244,46560,1,759
11339,244,46680,1,762
11340,244,46660,1,750
11341,244,46670,1,754
11342,244,46710,1,761
11343,244,46770,1,758
11344,244,46570,1,753
11345,244,45510,1,763
11346,244,46510,1,755
11347,244,46650,1,760
11348,244,46703,1,601
11349,244,46503,1,607
11350,244,46605,1,604
11351,244,46504,1,606
11352,244,46604,1,602
11353,244,46602,1,605
11354,244,46704,1,603
11355,244,32102,1,104
11356,244,32200,1,106
11357,244,34200,1,110
11358,244,34104,1,112
11359,244,34104,1,114
11360,244,45000,1,314
11361,244,43001,0,313
11362,244,43001,0,300
11363,245,30300,1,121
11364,245,30001,1,112
11365,245,38000,1,107
11366,245,38100,1,307
11367,245,32201,1,114
11368,245,32200,1,110
11369,245,32100,1,104
11370,245,34003,1,109
11371,245,34300,1,117
11372,245,34101,1,100
11373,245,34101,1,120
11374,245,41010,1,350
11375,245,41000,1,312
11376,245,41000,1,302
11377,245,41000,1,308
11378,245,45000,1,314
11379,245,40007,1,116
11380,245,43000,0,305
11381,245,43001,0,301
11382,245,46870,1,757
11383,245,46680,1,756
11384,245,49420,1,190
11385,245,46740,1,754
11386,245,46530,1,761
11387,245,46670,1,763
11388,245,46630,1,750
11389,245,46570,1,755
11390,245,46550,1,760
11391,245,46510,1,753
11392,245,46620,1,762
11393,245,45510,1,758
11394,245,46710,1,759
11395,245,45520,0,567
11396,245,45520,0,565
11397,245,45520,0,563
11398,245,45520,0,570
11399,245,45520,0,568
11400,245,45520,0,566
11401,245,45520,0,569
11402,245,45520,0,560
11403,245,46605,1,601
11404,245,46604,1,603
11405,245,46505,1,605
11406,245,46700,1,607
11407,245,46502,1,604
11408,245,46701,1,602
11409,245,46603,1,606
11410,245,30300,1,103
11411,245,30001,1,313
11412,245,34300,1,106
11413,245,34101,1,113
11414,245,34003,1,111
11415,245,40003,1,310
11416,245,40006,1,306
11417,245,43001,0,307
11418,246,30300,1,126
11419,246,30001,1,104
11420,246,38100,1,103
11421,246,38000,1,111
11422,246,32100,1,110
11423,246,32000,1,112
11424,246,32102,1,107
11425,246,34002,1,113
11426,246,34100,1,100
11427,246,34000,1,114
11428,246,34100,1,106
11429,246,43020,0,358
11430,246,41000,1,310
11431,246,41000,1,312
11432,246,41000,1,305
11433,246,45000,1,300
11434,246,40000,1,306
11435,246,43400,0,302
11436,246,43001,0,314
11437,246,46910,1,757
11438,246,46630,1,756
11439,246,49410,1,190
11440,246,46540,1,755
11441,246,46680,1,763
11442,246,46670,1,754
11443,246,46520,1,761
11444,246,46770,1,762
11445,246,46720,1,750
11446,246,46590,1,759
11447,246,45510,1,760
11448,246,46710,1,753
11449,246,46510,1,758
11450,246,46602,1,602
11451,246,46701,1,601
11452,246,46603,1,607
11453,246,46504,1,606
11454,246,46505,1,605
11455,246,46700,1,604
11456,246,46604,1,603
11457,246,30001,1,109
11458,246,32102,1,313
11459,246,32100,1,101
11460,246,32100,1,117
11461,246,34100,1,120
11462,246,37900,1,108
11463,246,43001,0,313
11464,246,43001,0,301
11465,247,30000,1,126
11466,247,30001,1,103
11467,247,38000,1,100
11468,247,38100,1,111
11469,247,32001,1,109
11470,247,32101,1,106
11471,247,32000,1,120
11472,247,34300,1,112
11473,247,34103,1,113
11474,247,34104,1,313
11475,247,34104,1,107
11476,247,45010,1,358
11477,247,41000,1,302
11478,247,41000,1,300
11479,247,41000,1,312
11480,247,45000,1,314
11481,247,40007,1,306
11482,247,43000,0,313
11483,247,43001,0,310
11484,247,46820,1,757
11485,247,46670,1,756
11486,247,49410,1,190
11487,247,46640,1,760
11488,247,46630,1,753
11489,247,46540,1,758
11490,247,46530,1,762
11491,247,45510,1,761
11492,247,46550,1,750
11493,247,46570,1,754
11494,247,46710,1,763
11495,247,46620,1,759
11496,247,46720,1,755
11497,247,46604,1,602
11498,247,46603,1,601
11499,247,46702,1,604
11500,247,46503,1,606
11501,247,46700,1,607
11502,247,46605,1,605
11503,247,46504,1,603
11504,247,32101,1,104
11505,247,34103,1,101
11506,247,34300,1,110
11507,247,34104,1,117
11508,247,34103,1,114
11509,247,45000,1,108
11510,247,40008,1,301
11511,247,43001,0,305
11512,248,30301,1,126
11513,248,30000,1,106
11514,248,38000,1,117
11515,248,38001,1,120
11516,248,32200,1,104
11517,248,32100,1,107
11518,248,32000,1,113
11519,248,34000,1,114
11520,248,34300,1,100
11521,248,34101,1,103
11522,248,34000,1,110
11523,248,41010,1,358
11524,248,41000,1,300
11525,248,41000,1,302
11526,248,41000,1,108
11527,248,45000,1,312
11528,248,40003,1,305
11529,248,43501,0,301
11530,248,43401,0,314
11531,248,46880,1,757
11532,248,46630,1,756
11533,248,49410,1,190
11534,248,46560,1,755
11535,248,46660,1,760
11536,248,46530,1,754
11537,248,46680,1,763
11538,248,46690,1,762
11539,248,46720,1,761
11540,248,46570,1,758
11541,248,46550,1,753
11542,248,46620,1,750
11543,248,46710,1,759
11544,248,46606,1,603
11545,248,46702,1,607
11546,248,46701,1,605
11547,248,46605,1,601
11548,248,46505,1,604
11549,248,46502,1,602
11550,248,46602,1,606
11551,248,49400,1,710
11552,248,30000,1,112
11553,248,34101,1,101
11554,248,34300,1,313
11555,248,34300,1,109
11556,248,34300,1,111
11557,248,37900,1,306
11558,248,40000,1,116
11559,248,43401,0,310
11560,249,38101,1,129
11561,249,30001,1,107
11562,249,30301,1,110
11563,249,38100,1,106
11564,249,32101,1,113
11565,249,32000,1,117
11566,249,32100,1,114
11567,249,34100,1,313
11568,249,34102,1,120
11569,249,34000,1,307
11570,249,34000,1,100
11571,249,44010,1,364
11572,249,41000,1,310
11573,249,41000,1,300
11574,249,41000,1,305
11575,249,45000,1,308
11576,249,40000,1,306
11577,249,43401,0,313
11578,249,43400,0,301
11579,249,46810,1,757
11580,249,46740,1,756
11581,249,49410,1,190
11582,249,46660,1,761
11583,249,46680,1,758
11584,249,46640,1,750
11585,249,46560,1,762
11586,249,46720,1,760
11587,249,46710,1,754
11588,249,46570,1,763
11589,249,46510,1,759
11590,249,46620,1,755
11591,249,46770,1,753
11592,249,45550,0,580
11593,249,45550,0,589
11594,249,45550,0,584
11595,249,45550,0,588
11596,249,45550,0,587
11597,249,45550,0,581
11598,249,45550,0,585
11599,249,45550,0,582
11600,249,46604,1,602
11601,249,46700,1,601
11602,249,46605,1,606
11603,249,46504,1,605
11604,249,46703,1,607
11605,249,46502,1,604
11606,249,46606,1,603
11607,249,30001,1,104
11608,249,30001,1,101
11609,249,38101,1,112
11610,249,32100,1,103
11611,249,32000,1,109
11612,249,45000,1,108
11613,249,40009,1,312
11614,249,43401,0,302
11615,250,30300,1,128
11616,250,30301,1,106
11617,250,38000,1,109
11618,250,38100,1,103
11619,250,32201,1,113
11620,250,32001,1,313
11621,250,32100,1,104
11622,250,34101,1,107
11623,250,34300,1,117
11624,250,34200,1,100
11625,250,34101,1,307
11626,250,43411,0,362
11627,250,41000,1,302
11628,250,41000,1,300
11629,250,41000,1,116
11630,250,45000,1,308
11631,250,40009,1,306
11632,250,43400,0,307
11633,250,43000,0,310
11634,250,46870,1,757
11635,250,46740,1,756
11636,250,49420,1,190
11637,250,46660,1,762
11638,250,46580,1,761
11639,250,46630,1,755
11640,250,46640,1,754
11641,250,46690,1,758
11642,250,45510,1,753
11643,250,46550,1,760
11644,250,46710,1,750
11645,250,46650,1,763
11646,250,46770,1,759
11647,250,46605,1,601
11648,250,46503,1,604
11649,250,46701,1,602
11650,250,46602,1,607
11651,250,46702,1,606
11652,250,46606,1,605
11653,250,46502,1,603
11654,250,30301,1,120
11655,250,38000,1,101
11656,250,34200,1,111
11657,250,34200,1,112
11658,250,34300,1,110
11659,250,37900,1,305
11660,250,45000,1,301
11661,250,40008,1,314
11662,251,30001,1,128
11663,251,30301,1,106
11664,251,38001,1,113
11665,251,38101,1,109
11666,251,32200,1,120
11667,251,32201,1,307
11668,251,32001,1,110
11669,251,34104,1,103
11670,251,34003,1,104
11671,251,34101,1,101
11672,251,34104,1,313
11673,251,43020,0,362
11674,251,41000,1,301
11675,251,41000,1,108
11676,251,41000,1,310
11677,251,45000,1,300
11678,251,40004,1,305
11679,251,43501,0,302
11680,251,43400,0,313
11681,251,46860,1,757
11682,251,46680,1,756
11683,251,49420,1,190
11684,251,46530,1,758
11685,251,46640,1,755
11686,251,46670,1,753
11687,251,46560,1,763
11688,251,46620,1,750
11689,251,46570,1,760
11690,251,46720,1,759
11691,251,46710,1,762
11692,251,46650,1,754
11693,251,46690,1,761
11694,251,46606,1,601
11695,251,46704,1,606
11696,251,46504,1,604
11697,251,46503,1,605
11698,251,46605,1,607
11699,251,46602,1,602
11700,251,46702,1,603
11701,251,30301,1,111
11702,251,38001,1,117
11703,251,32001,1,112
11704,251,34003,1,107
11705,251,34104,1,100
11706,251,43400,0,308
11707,251,43400,0,314
11708,251,43501,0,306
11709,252,30001,1,128
11710,252,30301,1,104
11711,252,38101,1,109
11712,252,38100,1,112
11713,252,32200,1,110
11714,252,32001,1,103
11715,252,32100,1,313
11716,252,34200,1,100
11717,252,34103,1,113
11718,252,34002,1,120
11719,252,34200,1,111
11720,252,43010,0,362
11721,252,41000,1,108
11722,252,41000,1,314
11723,252,41000,1,301
11724,252,45000,1,116
11725,252,40005,1,305
11726,252,43000,0,310
11727,252,43501,0,302
11728,252,46820,1,757
11729,252,46740,1,756
11730,252,49430,1,190
11731,252,46640,1,763
11732,252,46630,1,760
11733,252,46660,1,754
11734,252,46680,1,755
11735,252,46590,1,759
11736,252,45510,1,762
11737,252,46720,1,753
11738,252,46570,1,750
11739,252,46620,1,758
11740,252,46690,1,761
11741,252,45520,0,567
11742,252,45520,0,568
11743,252,45520,0,566
11744,252,45520,0,561
11745,252,45520,0,569
11746,252,45520,0,560
11747,252,45520,0,563
11748,252,45520,0,562
11749,252,46802,1,606
11750,252,46502,1,603
11751,252,46703,1,601
11752,252,46503,1,605
11753,252,46605,1,607
11754,252,46702,1,602
11755,252,46603,1,604
11756,252,30301,1,107
11757,252,30001,1,101
11758,252,32001,1,307
11759,252,32100,1,106
11760,252,37900,1,306
11761,252,45000,1,308
11762,252,40006,1,300
11763,252,21500,0,117
11764,253,38001,1,122
11765,253,30001,1,110
11766,253,30300,1,101
11767,253,38101,1,113
11768,253,32200,1,313
11769,253,32000,1,112
11770,253,32102,1,104
11771,253,34200,1,109
11772,253,34101,1,107
11773,253,34002,1,117
11774,253,34002,1,103
11775,253,43020,0,351
11776,253,41000,1,302
11777,253,41000,1,305
11778,253,41000,1,314
11779,253,45000,1,300
11780,253,40007,1,108
11781,253,43401,0,306
11782,253,43400,0,310
11783,253,46910,1,757
11784,253,46670,1,756
11785,253,49420,1,190
11786,253,46580,1,753
11787,253,46660,1,759
11788,253,46520,1,755
11789,253,46640,1,762
11790,253,46690,1,750
11791,253,46550,1,763
11792,253,46770,1,754
11793,253,46620,1,761
11794,253,46720,1,758
11795,253,45510,1,760
11796,253,46801,1,606
11797,253,46603,1,601
11798,253,46505,1,607
11799,253,46504,1,603
11800,253,46602,1,605
11801,253,46704,1,602
11802,253,46703,1,604
11803,253,30001,1,106
11804,253,30001,1,114
11805,253,32200,1,120
11806,253,32000,1,111
11807,253,34200,1,307
11808,253,37900,1,312
11809,253,45000,1,308
11810,253,40009,1,116
11811,254,38100,1,128
11812,254,30300,1,106
11813,254,30001,1,112
11814,254,38101,1,109
11815,254,32101,1,104
11816,254,32102,1,117
11817,254,32201,1,101
11818,254,34101,1,103
11819,254,34100,1,113
11820,254,34003,1,111
11821,254,34100,1,107
11822,254,43411,0,352
11823,254,41000,1,308
11824,254,41000,1,116
11825,254,41000,1,301
11826,254,45000,1,314
11827,254,40002,1,108
11828,254,43400,0,306
11829,254,43001,0,305
11830,254,46870,1,757
11831,254,46530,1,756
11832,254,49420,1,190
11833,254,46630,1,758
11834,254,46540,1,761
11835,254,46520,1,762
11836,254,46680,1,753
11837,254,45510,1,763
11838,254,46510,1,759
11839,254,46690,1,755
11840,254,46550,1,754
11841,254,46720,1,760
11842,254,46620,1,750
11843,254,46800,1,606
11844,254,46700,1,604
11845,254,46604,1,601
11846,254,46505,1,607
11847,254,46603,1,605
11848,254,46502,1,602
11849,254,46701,1,603
11850,254,30300,1,100
11851,254,38101,1,120
11852,254,32201,1,313
11853,254,34003,1,110
11854,254,34003,1,307
11855,254,45000,1,300
11856,254,40001,1,312
11857,254,40009,1,310
11858,255,38001,1,127
11859,255,30001,1,103
11860,255,30301,1,117
11861,255,38101,1,113
11862,255,32200,1,313
11863,255,32100,1,107
11864,255,32201,1,110
11865,255,34104,1,109
11866,255,34000,1,101
11867,255,34200,1,106
11868,255,34000,1,111
11869,255,44010,1,360
11870,255,41000,1,306
11871,255,41000,1,308
11872,255,41000,1,312
11873,255,45000,1,108
11874,255,40008,1,302
11875,255,43001,0,300
11876,255,43400,0,313
11877,255,46870,1,757
11878,255,46740,1,756
11879,255,49410,1,190
11880,255,46540,1,760
11881,255,46670,1,758
11882,255,46660,1,763
11883,255,46580,1,755
11884,255,46720,1,754
11885,255,46550,1,762
11886,255,46770,1,761
11887,255,46510,1,750
11888,255,46690,1,753
11889,255,46710,1,759
11890,255,45520,0,568
11891,255,45520,0,562
11892,255,45520,0,569
11893,255,45520,0,561
11894,255,45520,0,560
11895,255,45520,0,567
11896,255,45520,0,566
11897,255,45520,0,565
11898,255,46604,1,605
11899,255,46505,1,606
11900,255,46701,1,607
11901,255,46605,1,602
11902,255,46700,1,604
11903,255,46504,1,601
11904,255,46603,1,603
11905,255,30301,1,307
11906,255,30301,1,100
11907,255,38001,1,104
11908,255,32201,1,114
11909,255,32201,1,120
11910,255,45000,1,301
11911,255,40006,1,305
11912,255,43001,0,314
11913,256,38001,1,123
11914,256,30300,1,313
11915,256,30000,1,107
11916,256,38100,1,103
11917,256,32200,1,114
11918,256,32102,1,117
11919,256,32101,1,104
11920,256,34103,1,110
11921,256,34200,1,307
11922,256,34000,1,106
11923,256,34000,1,101
11924,256,44010,1,352
11925,256,41000,1,310
11926,256,41000,1,300
11927,256,41000,1,308
11928,256,45000,1,306
11929,256,40000,1,116
11930,256,43401,0,305
11931,256,43001,0,314
11932,256,46870,1,757
11933,256,46530,1,756
11934,256,49410,1,190
11935,256,46580,1,753
11936,256,46520,1,763
11937,256,46680,1,761
11938,256,46740,1,750
11939,256,46720,1,759
11940,256,46620,1,755
11941,256,46550,1,762
11942,256,46690,1,754
11943,256,46510,1,760
11944,256,46570,1,758
11945,256,46802,1,603
11946,256,46604,1,604
11947,256,46504,1,607
11948,256,46701,1,601
11949,256,46703,1,606
11950,256,46502,1,605
11951,256,46602,1,602
11952,256,30000,1,100
11953,256,30000,1,112
11954,256,38100,1,109
11955,256,32200,1,113
11956,256,34200,1,111
11957,256,37900,1,301
11958,256,43001,0,312
11959,256,43401,0,307
11960,257,38101,1,125
11961,257,30301,1,117
11962,257,30300,1,107
11963,257,38100,1,104
11964,257,32100,1,106
11965,257,32200,1,111
11966,257,32101,1,109
11967,257,34003,1,100
11968,257,34200,1,313
11969,257,34000,1,110
11970,257,34003,1,112
11971,257,43010,0,357
11972,257,41000,1,116
11973,257,41000,1,302
11974,257,41000,1,305
11975,257,45000,1,314
11976,257,40006,1,312
11977,257,43501,0,300
11978,257,43400,0,306
11979,257,46860,1,757
11980,257,46740,1,756
11981,257,49430,1,190
11982,257,46580,1,754
11983,257,46520,1,762
11984,257,46670,1,755
11985,257,46530,1,759
11986,257,46620,1,758
11987,257,46650,1,750
11988,257,46720,1,760
11989,257,46510,1,763
11990,257,46590,1,753
11991,257,46710,1,761
11992,257,45520,0,562
11993,257,45520,0,567
11994,257,45520,0,568
11995,257,45520,0,569
11996,257,45520,0,560
11997,257,45520,0,565
11998,257,45520,0,564
11999,257,45520,0,561
12000,257,46801,1,601
12001,257,46605,1,606
12002,257,46702,1,607
12003,257,46504,1,605
12004,257,46603,1,604
12005,257,46700,1,602
12006,257,46502,1,603
12007,257,30300,1,114
12008,257,30301,1,113
12009,257,32101,1,120
12010,257,34003,1,103
12011,257,34003,1,101
12012,257,43400,0,310
12013,257,43501,0,308
12014,257,43400,0,301
12015,258,30001,1,124
12016,258,30301,1,114
12017,258,38000,1,100
12018,258,38001,1,110
12019,258,32200,1,107
12020,258,32201,1,113
12021,258,32102,1,313
12022,258,34200,1,106
12023,258,34003,1,112
12024,258,34002,1,109
12025,258,34002,1,104
12026,258,43020,0,356
12027,258,41000,1,302
12028,258,41000,1,310
12029,258,41000,1,300
12030,258,45000,1,314
12031,258,40002,1,116
12032,258,43000,0,307
12033,258,43001,0,312
12034,258,46860,1,757
12035,258,46740,1,756
12036,258,49420,1,190
12037,258,46660,1,762
12038,258,46640,1,759
12039,258,46580,1,750
12040,258,46560,1,753
12041,258,46770,1,758
12042,258,46570,1,763
12043,258,46690,1,760
12044,258,46510,1,755
12045,258,46620,1,761
12046,258,46720,1,754
12047,258,46604,1,604
12048,258,46605,1,602
12049,258,46702,1,607
12050,258,46603,1,605
12051,258,46503,1,601
12052,258,46700,1,606
12053,258,46502,1,603
12054,258,30001,1,117
12055,258,32201,1,103
12056,258,34003,1,101
12057,258,34003,1,111
12058,258,34003,1,307
12059,258,40005,1,308
12060,258,43001,0,301
12061,258,43000,0,305
12062,259,20800,1,109
12063,259,38000,1,124
12064,259,30301,1,114
12065,259,30000,1,110
12066,259,38001,1,113
12067,259,32200,1,106
12068,259,32100,1,313
12069,259,32000,1,117
12070,259,34001,1,101
12071,259,34102,1,107
12072,259,34104,1,103
12073,259,34001,1,104
12074,259,43020,0,356
12075,259,41000,1,116
12076,259,41000,1,108
12077,259,41000,1,302
12078,259,45000,1,300
12079,259,40002,1,301
12080,259,43501,0,312
12081,259,43401,0,310
12082,259,46870,1,757
12083,259,46670,1,756
12084,259,49410,1,190
12085,259,46740,1,755
12086,259,45510,1,760
12087,259,46520,1,753
12088,259,46660,1,762
12089,259,46710,1,763
12090,259,46550,1,759
12091,259,46590,1,754
12092,259,46690,1,750
12093,259,46580,1,761
12094,259,46570,1,758
12095,259,46602,1,605
12096,259,46504,1,606
12097,259,46603,1,607
12098,259,46505,1,601
12099,259,46702,1,604
12100,259,46703,1,602
12101,259,46605,1,603
12102,259,49400,1,711
12103,259,30301,1,112
12104,259,30301,1,100
12105,259,32000,1,307
12106,259,32000,1,111
12107,259,37900,1,305
12108,259,43501,0,308
12109,259,43401,0,314
12110,260,30301,1,128
12111,260,30001,1,112
12112,260,38000,1,104
12113,260,38100,1,101
12114,260,32200,1,113
12115,260,32102,1,111
12116,260,32102,1,109
12117,260,34003,1,117
12118,260,34300,1,307
12119,260,34003,1,100
12120,260,43410,0,362
12121,260,41000,1,301
12122,260,41000,1,308
12123,260,41000,1,108
12124,260,40006,1,314
12125,260,43400,0,310
12126,260,43001,0,313
12127,260,46820,1,757
12128,260,46560,1,756
12129,260,49430,1,190
12130,260,46670,1,761
12131,260,46640,1,763
12132,260,46660,1,755
12133,260,46710,1,762
12134,260,46770,1,750
12135,260,46650,1,760
12136,260,45520,0,566
12137,260,45520,0,567
12138,260,45520,0,563
12139,260,45520,0,573
12140,260,45520,0,568
12141,260,45520,0,569
12142,260,45520,0,562
12143,260,45520,0,564
12144,260,46603,1,607
12145,260,46701,1,605
12146,260,46605,1,602
12147,260,46502,1,606
12148,260,30001,1,313
12149,260,38000,1,110
12150,260,43001,0,305
12151,260,43400,0,300
12152,261,30300,1,126
12153,261,30301,1,104
12154,261,38101,1,110
12155,261,38100,1,100
12156,261,32000,1,112
12157,261,32101,1,313
12158,261,32000,1,113
12159,261,34103,1,114
12160,261,34000,1,117
12161,261,34103,1,101
12162,261,43020,0,358
12163,261,41000,1,305
12164,261,41000,1,301
12165,261,41000,1,312
12166,261,40002,1,314
12167,261,43001,0,313
12168,261,43000,0,300
12169,261,46880,1,757
12170,261,46640,1,756
12171,261,49420,1,190
12172,261,46580,1,755
12173,261,46660,1,761
12174,261,46530,1,762
12175,261,46690,1,763
12176,261,46570,1,750
12177,261,46650,1,760
12178,261,46505,1,606
12179,261,46604,1,607
12180,261,46605,1,605
12181,261,46701,1,602
12182,261,34103,1,109
12183,261,34000,1,111
12184,261,37900,1,310
12185,261,40009,1,108
12186,262,38000,1,127
12187,262,30000,1,307
12188,262,30300,1,114
12189,262,38001,1,109
12190,262,32001,1,117
12191,262,32101,1,104
12192,262,32001,1,101
12193,262,34001,1,110
12194,262,34000,1,113
12195,262,34000,1,100
12196,262,43011,0,360
12197,262,41000,1,314
12198,262,41000,1,305
12199,262,41000,1,300
12200,262,40006,1,116
12201,262,43501,0,312
12202,262,43401,0,301
12203,262,46950,1,757
12204,262,46660,1,756
12205,262,49430,1,190
12206,262,46670,1,762
12207,262,46540,1,755
12208,262,46630,1,761
12209,262,46570,1,760
12210,262,46590,1,763
12211,262,45510,1,750
12212,262,45550,0,588
12213,262,45550,0,582
12214,262,45550,0,590
12215,262,45550,0,580
12216,262,45550,0,587
12217,262,45550,0,593
12218,262,45550,0,583
12219,262,45550,0,589
12220,262,46505,1,602
12221,262,46604,1,605
12222,262,46602,1,607
12223,262,46701,1,606
12224,262,32001,1,313
12225,262,34000,1,111
12226,262,45000,1,308
12227,262,43501,0,307
12228,263,38100,1,128
12229,263,30301,1,110
12230,263,30000,1,113
12231,263,38001,1,112
12232,263,32001,1,101
12233,263,32201,1,109
12234,263,32001,1,104
12235,263,34100,1,313
12236,263,34001,1,117
12237,263,34001,1,100
12238,263,43010,0,362
12239,263,41000,1,301
12240,263,41000,1,108
12241,263,41000,1,116
12242,263,40004,1,300
12243,263,43001,0,305
12244,263,43000,0,314
12245,263,46860,1,757
12246,263,46740,1,756
12247,263,49410,1,190
12248,263,46680,1,750
12249,263,46660,1,761
12250,263,46540,1,762
12251,263,45510,1,763
12252,263,46720,1,755
12253,263,46590,1,760
12254,263,46505,1,605
12255,263,46605,1,607
12256,263,46701,1,602
12257,263,46606,1,606
12258,263,49400,1,712
12259,263,30301,1,111
12260,263,38001,1,307
12261,263,37900,1,308
12262,263,45000,1,310
12263,264,30301,1,129
12264,264,30001,1,112
12265,264,38100,1,117
12266,264,38001,1,313
12267,264,32001,1,307
12268,264,32102,1,114
12269,264,32102,1,101
12270,264,34102,1,104
12271,264,34104,1,113
12272,264,34104,1,110
12273,264,45010,1,364
12274,264,41000,1,116
12275,264,41000,1,108
12276,264,41000,1,308
12277,264,40007,1,301
12278,264,43400,0,310
12279,264,43001,0,300
12280,264,46910,1,757
12281,264,46680,1,756
12282,264,49420,1,190
12283,264,46630,1,755
12284,264,46530,1,760
12285,264,46540,1,763
12286,264,45510,1,762
12287,264,46690,1,750
12288,264,46720,1,761
12289,264,46801,1,606
12290,264,46603,1,605
12291,264,46504,1,607
12292,264,46702,1,602
12293,264,49400,1,716
12294,264,34102,1,100
12295,264,34104,1,109
12296,264,43400,0,312
12297,264,43001,0,305
12298,265,38101,1,123
12299,265,30300,1,109
12300,265,30301,1,104
12301,265,38001,1,103
12302,265,32000,1,313
12303,265,32101,1,117
12304,265,34101,1,114
12305,265,34104,1,113
12306,265,34104,1,100
12307,265,44010,1,352
12308,265,41000,1,308
12309,265,41000,1,116
12310,265,41000,1,301
12311,265,40006,1,300
12312,265,43401,0,314
12313,265,43400,0,307
12314,265,46870,1,757
12315,265,46540,1,756
12316,265,49420,1,190
12317,265,46530,1,750
12318,265,46740,1,763
12319,265,46630,1,753
12320,265,46710,1,762
12321,265,45510,1,754
12322,265,46590,1,755
12323,265,46504,1,607
12324,265,46701,1,602
12325,265,46603,1,605
12326,265,46604,1,601
12327,265,30300,1,101
12328,265,38001,1,307
12329,265,45000,1,312
12330,265,40008,1,305
12331,266,30000,1,122
12332,266,30300,1,120
12333,266,38001,1,113
12334,266,38000,1,117
12335,266,32001,1,103
12336,266,32102,1,101
12337,266,34200,1,307
12338,266,34100,1,313
12339,266,34200,1,104
12340,266,43411,0,351
12341,266,41000,1,312
12342,266,41000,1,300
12343,266,41000,1,308
12344,266,40006,1,314
12345,266,43400,0,307
12346,266,43000,0,302
12347,266,46910,1,757
12348,266,46640,1,756
12349,266,49420,1,190
12350,266,46520,1,753
12351,266,46580,1,763
12352,266,46670,1,755
12353,266,46590,1,754
12354,266,46690,1,750
12355,266,46510,1,762
12356,266,45520,0,564
12357,266,45520,0,561
12358,266,45520,0,570
12359,266,45520,0,560
12360,266,45520,0,568
12361,266,45520,0,574
12362,266,45520,0,562
12363,266,45520,0,563
12364,266,46802,1,607
12365,266,46504,1,601
12366,266,46604,1,605
12367,266,46703,1,602
12368,266,38001,1,114
12369,266,32102,1,109
12370,266,37900,1,116
12371,266,43000,0,305
12372,267,21400,1,313
12373,267,30300,1,123
12374,267,30000,1,307
12375,267,38001,1,114
12376,267,38000,1,100
12377,267,32100,1,109
12378,267,32000,1,103
12379,267,34100,1,117
12380,267,34102,1,104
12381,267,34102,1,113
12382,267,41010,1,352
12383,267,41000,1,308
12384,267,41000,1,312
12385,267,41000,1,305
12386,267,40000,1,301
12387,267,43001,0,314
12388,267,43501,0,300
12389,267,46860,1,757
12390,267,46680,1,756
12391,267,49410,1,190
12392,267,46520,1,750
12393,267,46630,1,763
12394,267,46560,1,754
12395,267,46710,1,753
12396,267,46770,1,762
12397,267,46590,1,755
12398,267,46503,1,602
12399,267,46602,1,605
12400,267,46701,1,607
12401,267,46605,1,601
12402,267,30000,1,101
